time,company_id,device_id,motor_temp,motor_speed_act,motor_speed_actual,bearing_temp,rear_bearing_temp,bearing_accel_value,bearing_freq_value,bearing_accel_peak,bearing_accel_value2,bearing_freq_value2,bearing_temp_value,motor_bearing_front_temp,motor_bearing_front_freq,motor_bearing_front_accel,motor_bearing_front_accel_peak,motor_bearing_rear_temp,motor_bearing_rear_freq,motor_bearing_rear_accel,motor_bearing_rear_accel_peak,operation_status,current_ratio,quick_ratio,equity_multiplier,company_size,debt_to_asset_ratio,roa,roe,asset_turnover,cash_flow_ratio,revenue_growth_rate
16MAR24:00:00:00,4,4,76.93,1225.3,1272.43,83.79,86.07,0.58,60.69,0.4,0.77,31.93,92.7,83.79,64.56,0.45,0.35,82.95,47.53,0.74,0.51,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
16MAR24:00:00:00,4,3,68.68,1124.01,1371.33,88.06,87.47,0.86,53.46,0.29,0.86,62.53,86.2,82.85,36.99,0.63,0.49,83.22,60.86,0.68,0.52,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
16MAR24:00:00:00,4,2,74.62,1213.18,1133.38,77.71,92.61,0.72,59.09,0.36,0.82,28.47,86.03,81.21,56.71,0.64,0.39,95.21,44.01,0.74,0.47,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
16MAR24:00:00:00,4,1,72.8,1074.97,1186.26,81.69,90.67,0.79,41.8,0.37,0.79,52.54,82.31,78.13,56.67,0.52,0.34,90.11,58.1,0.76,0.51,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
15MAR24:12:00:00,4,6,68.63,1096.1,1458.48,90.89,92.34,0.95,66.18,0.39,0.81,50.15,88.19,82.62,40.56,0.53,0.4,86.65,46.69,0.72,0.54,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
15MAR24:12:00:00,4,5,59.87,1533.79,1144.93,79.35,80.58,0.76,51.63,0.44,0.78,59.3,86.3,94.9,39.93,0.5,0.32,84.37,58.68,0.67,0.51,Normal,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
15MAR24:12:00:00,4,4,48.78,1096.32,1124.98,81.15,84.75,0.79,43.65,0.39,0.8,34.87,94.23,86.5,45.73,0.56,0.29,89.57,30.27,0.67,0.52,Normal,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
15MAR24:12:00:00,4,3,70.96,1211.91,1393.08,90.68,89.33,0.82,48.03,0.34,0.73,54.97,88.73,81.52,65.75,0.5,0.42,94.61,52.57,0.62,0.58,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
15MAR24:12:00:00,4,2,78.54,1327.36,1272.54,92.71,88.17,0.91,37.68,0.4,0.8,61.64,73.31,86.08,47.38,0.51,0.26,91.78,47,0.71,0.52,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
15MAR24:12:00:00,4,1,71.24,1226.35,1026.77,78.28,85.74,0.67,42.73,0.43,0.73,49.12,82.53,91.27,51.17,0.47,0.37,86.92,67.95,0.55,0.46,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
15MAR24:00:00:00,4,6,73.09,1073.42,1349.71,93.55,93.6,0.75,43.09,0.41,0.82,59.57,84.36,83.84,59.57,0.69,0.32,87.02,46.97,0.66,0.5,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
15MAR24:00:00:00,4,5,58.05,1095.36,997.84,87.36,84.89,0.75,49.6,0.37,0.72,57.53,91.91,80.46,34.49,0.5,0.36,95.38,51.21,0.73,0.56,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
15MAR24:00:00:00,4,4,65.45,1202.91,1194.11,83.25,92.54,0.84,44.27,0.4,0.79,55.83,87.08,89.34,46.45,0.58,0.47,93.65,54.12,0.65,0.49,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
15MAR24:00:00:00,4,3,68.07,1152.12,1208.52,83.8,84.97,0.72,57.91,0.42,0.88,60.72,84.94,82.69,46.91,0.72,0.37,90.69,61.21,0.68,0.56,Normal,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
15MAR24:00:00:00,4,2,71.31,1426.03,1219.52,84.25,92.89,0.85,44.58,0.45,0.76,61.74,82.29,86.61,47.56,0.58,0.31,86.51,44.77,0.83,0.47,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
15MAR24:00:00:00,4,1,59.48,1185.71,1084.09,80.61,94.31,0.93,66.7,0.41,0.78,29.51,88.25,80.84,54.42,0.67,0.41,94.1,57,0.66,0.57,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
14MAR24:12:00:00,4,6,87.61,1313.77,1206.69,90.2,97.95,0.72,48.22,0.3,0.93,46.94,91.41,79.53,51.38,0.53,0.32,84.9,51.39,0.7,0.55,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
14MAR24:12:00:00,4,5,66.98,1251.74,949.6,90.41,95.98,0.85,49.17,0.33,0.78,64.86,85.62,82.79,60.47,0.45,0.32,81.5,58.37,0.65,0.42,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
14MAR24:12:00:00,4,4,53.22,1214.15,1166.17,83.41,85.01,0.73,61.66,0.46,0.71,40.68,77.18,88.32,48.2,0.68,0.4,88.72,78.34,0.79,0.51,Normal,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
14MAR24:12:00:00,4,3,64.07,1096.75,1130.75,80.07,90.72,0.9,47.28,0.44,0.92,59.9,90.11,68.55,39.12,0.67,0.36,87.32,50.21,0.78,0.58,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
14MAR24:12:00:00,4,2,57.48,1258.47,936.86,78.28,93.51,0.77,39.44,0.39,0.79,28.87,79.48,83.56,43.77,0.5,0.41,91.31,66.75,0.74,0.57,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
14MAR24:12:00:00,4,1,41.42,1198.71,1047.34,79.83,93.04,0.88,41.85,0.39,0.86,45.98,83.65,84.69,56.95,0.59,0.39,90.63,41.06,0.79,0.51,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
14MAR24:00:00:00,4,6,74.93,1229.89,1174.19,86.84,92.63,0.76,66.21,0.31,0.75,55.3,89.44,81.51,54.7,0.5,0.33,93.32,66.4,0.63,0.54,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
14MAR24:00:00:00,4,5,89.42,1260.76,1274.59,82.94,89.54,0.98,45.81,0.36,0.7,32.04,83.68,88.3,48.77,0.84,0.48,86.6,49.01,0.63,0.42,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
14MAR24:00:00:00,4,4,80.54,1117.25,1087.37,83.38,95.48,0.79,38.05,0.43,0.68,78.63,84.19,87.22,28.39,0.57,0.35,93.01,51.88,0.59,0.53,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
14MAR24:00:00:00,4,3,90.65,1175.32,1298.47,92.37,90.26,0.61,48.75,0.47,0.83,47.48,88.01,78.86,53.78,0.61,0.41,95.37,37.4,0.71,0.52,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
14MAR24:00:00:00,4,2,68.09,1296.75,1152.15,84.13,79.22,0.73,54.81,0.37,0.85,67.55,82.7,80.64,56.64,0.65,0.44,86.66,72.72,0.81,0.42,Normal,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
14MAR24:00:00:00,4,1,86.08,1494.29,897.26,85.05,84.31,0.73,50.58,0.41,0.91,62.02,89.06,88.43,47.96,0.69,0.38,99.54,67.66,0.71,0.43,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
13MAR24:12:00:00,4,6,62.6,1110.64,1282.79,76.81,98.3,0.71,48.3,0.37,0.79,51.99,82.09,87.46,38.09,0.55,0.45,95.87,53.41,0.81,0.46,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
13MAR24:12:00:00,4,5,72.19,1137.46,1091.11,86.33,95.44,0.72,56.63,0.35,0.64,63.08,85.62,86.85,31.5,0.56,0.4,96.33,43.21,0.61,0.53,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
13MAR24:12:00:00,4,4,65.51,1226.16,1277.64,78.78,90.7,0.92,46.74,0.33,0.73,69.25,85.27,92.4,53.09,0.66,0.45,87.09,57.02,0.66,0.48,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
13MAR24:12:00:00,4,3,77.01,1202.93,1034.14,88.33,85.01,0.76,65.59,0.43,0.77,74.43,89.5,82.13,44.39,0.68,0.37,90.12,66.4,0.68,0.44,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
13MAR24:12:00:00,4,2,54.14,1157.91,1012.77,90.06,83.87,0.8,47.81,0.38,0.97,64.04,82.83,86.02,57.35,0.64,0.32,89.99,58.68,0.67,0.48,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
13MAR24:12:00:00,4,1,72.32,1263.57,1011.77,88.44,92.33,0.61,52.2,0.41,0.77,52.59,78.03,92.89,52.96,0.66,0.39,93.46,67.27,0.77,0.45,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
13MAR24:00:00:00,4,6,73.44,1230.97,1155.03,89.79,99.47,0.78,40.03,0.32,0.63,19.77,83.23,82.74,35.89,0.57,0.34,96.33,48.05,0.7,0.51,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
13MAR24:00:00:00,4,5,66.26,1154.6,927.45,81.02,91.34,0.7,44.99,0.35,0.72,45.79,88.96,82.01,54.94,0.5,0.45,94.71,32.97,0.72,0.48,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
13MAR24:00:00:00,4,4,69.09,1331.09,1127.01,89.23,93.28,0.87,56.63,0.46,0.7,39.8,81.61,87.38,53.97,0.71,0.45,94.61,45.76,0.71,0.45,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
13MAR24:00:00:00,4,3,82.1,1204.03,1423.38,86.22,87.36,0.8,59.93,0.42,0.72,41.17,80.35,83.67,42.81,0.35,0.38,82.83,69.74,0.54,0.6,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
13MAR24:00:00:00,4,2,65.7,1073.03,1220.05,82.14,87.33,0.73,51.08,0.4,0.83,47,81.94,88.06,42.07,0.42,0.42,89.63,63.53,0.64,0.49,Normal,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
13MAR24:00:00:00,4,1,81.36,1251.16,1275.48,82.16,96.53,0.82,60.89,0.37,0.77,68.42,82.5,85.82,44.98,0.55,0.39,93.9,44.58,0.61,0.56,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
12MAR24:12:00:00,4,6,66.93,1341.47,1282.75,83.94,90.97,0.81,61.82,0.36,0.98,46.69,79.37,79.61,37.26,0.48,0.44,95.65,45.31,0.63,0.5,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
12MAR24:12:00:00,4,5,86.24,1163.29,1264.13,86.56,83.37,0.64,36.16,0.3,0.69,48.45,78.34,92.1,51.53,0.5,0.4,93.79,47.9,0.73,0.55,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
12MAR24:12:00:00,4,4,72.54,1079.35,955.97,82.56,88.06,0.87,32.09,0.41,0.87,59.24,83.81,80.2,47.89,0.59,0.42,102.05,49.02,0.64,0.55,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
12MAR24:12:00:00,4,3,70.02,1178.26,1280.23,84.41,91.84,0.76,53.5,0.42,0.92,66.44,92.62,83.36,52.6,0.65,0.36,89.05,66.13,0.67,0.48,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
12MAR24:12:00:00,4,2,68.22,1294.78,986.98,83.51,84.95,0.89,27.13,0.42,0.74,41.76,85.53,87.76,43.94,0.57,0.35,84.62,71.76,0.75,0.57,Normal,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
12MAR24:12:00:00,4,1,79.41,1192.55,1234.76,77.54,83.3,0.71,44.19,0.39,0.77,75.02,93.07,84.33,57.08,0.81,0.4,91.26,66.53,0.55,0.56,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
12MAR24:00:00:00,4,6,73.04,1168.58,958.95,82.99,91.28,0.93,30.97,0.38,1.02,55.9,90.07,88.33,43.92,0.66,0.44,85.74,34.37,0.78,0.46,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
12MAR24:00:00:00,4,5,68.66,1148.25,866.11,85.57,88.36,0.86,50.21,0.44,0.72,42.05,93.95,81.37,51.95,0.44,0.53,87.87,67.54,0.55,0.42,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
12MAR24:00:00:00,4,4,60.13,1161.6,1077.36,93.18,79.1,0.92,49.51,0.52,0.95,43.23,84.62,88.09,39.41,0.59,0.41,88.17,53.37,0.67,0.58,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
12MAR24:00:00:00,4,3,78.97,1223.08,1313.32,87.44,86.69,0.87,57.11,0.32,0.97,41.92,92.93,82.36,47.8,0.54,0.39,82.2,71.36,0.64,0.43,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
12MAR24:00:00:00,4,2,72.17,1261.75,1283.07,82.94,96.53,0.82,51.15,0.4,0.76,49.97,75.64,82.24,39.97,0.59,0.38,92.38,59.07,0.72,0.48,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
12MAR24:00:00:00,4,1,75.67,1031.75,1157.45,83.91,82.91,0.74,45.27,0.39,0.88,58.83,89.25,77.37,41.66,0.67,0.42,96.33,44.14,0.58,0.48,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
11MAR24:12:00:00,4,6,69.28,1197.88,1127.24,81.25,96.13,0.8,71.04,0.39,0.7,47.77,79.12,82.35,32.67,0.51,0.39,98.39,57.71,0.68,0.53,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
11MAR24:12:00:00,4,5,54.45,1205.16,1183.37,89.05,97.96,0.84,46.38,0.36,0.8,46.74,90.89,74.26,62.18,0.74,0.42,91.56,73.22,0.76,0.48,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
11MAR24:12:00:00,4,4,70.96,1155.32,1278.07,84.93,95.04,0.89,23.31,0.47,0.73,57.18,88.02,83.78,64.97,0.56,0.43,88.99,40.8,0.62,0.52,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
11MAR24:12:00:00,4,3,60.08,1238.86,1021.51,82.97,88.07,0.65,47.68,0.43,0.62,34.06,93.12,79.6,37.11,0.8,0.51,98.7,71.1,0.41,0.53,Normal,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
11MAR24:12:00:00,4,2,79.21,1118.3,1192.56,87.29,87.91,0.92,55.31,0.34,0.86,27.64,84.54,85.66,43.72,0.64,0.35,91.48,73.87,0.62,0.38,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
11MAR24:12:00:00,4,1,52.39,1219.06,1201.44,90.11,93.23,0.67,56.58,0.39,0.96,48.11,86.96,92.68,59.33,0.57,0.3,92.06,52.69,0.74,0.48,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
11MAR24:00:00:00,4,6,72.04,1149.06,1249.06,94.41,93.18,0.79,43.47,0.42,1.05,43.52,82.31,81.73,61.6,0.5,0.38,98.52,60.54,0.59,0.52,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
11MAR24:00:00:00,4,5,71.74,1249.25,1268.68,86.12,87.71,0.92,55.67,0.43,0.74,30.72,89.02,85.99,25,0.54,0.34,89.85,61.78,0.75,0.43,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
11MAR24:00:00:00,4,4,77.19,1108.67,1014.04,80.39,90.62,0.75,44.46,0.42,0.72,41.62,88.78,78.37,46.33,0.55,0.43,87.85,48.18,0.59,0.48,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
11MAR24:00:00:00,4,3,84.27,1194.15,1300.05,75.91,85.32,0.89,35.1,0.3,0.95,76.41,89.23,88.17,50.31,0.45,0.38,85.85,41.05,0.8,0.47,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
11MAR24:00:00:00,4,2,76.03,1103.79,1175.72,84.67,96.33,0.89,57.81,0.42,0.76,50.19,82.07,93.99,55.79,0.45,0.33,82.81,43.15,0.89,0.49,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
11MAR24:00:00:00,4,1,95,1326.51,1056.14,85.84,98.82,0.82,64.49,0.49,0.89,44.75,82.72,84.89,44.42,0.62,0.35,86.31,83.67,0.75,0.41,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
10MAR24:12:00:00,4,6,75.91,1137.39,1376.06,75.85,91.02,0.77,50.66,0.37,0.88,53.93,85.1,79.22,57.64,0.43,0.33,90.02,66.63,0.85,0.48,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
10MAR24:12:00:00,4,5,63.52,1254.21,1182.11,86.53,93.49,0.99,39.78,0.4,0.9,34.18,86.59,82.23,49.04,0.68,0.44,92.95,43.94,0.76,0.47,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
10MAR24:12:00:00,4,4,58.53,1172.91,978.8,85.86,80.8,0.71,49.22,0.44,0.96,43.76,88.86,85.66,41.3,0.56,0.44,100.46,58.4,0.82,0.54,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
10MAR24:12:00:00,4,3,68.75,1341.7,989.88,92.11,94.68,0.81,74.95,0.39,0.85,71.14,88.21,80.63,64.03,0.53,0.43,80.67,40.83,0.53,0.44,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
10MAR24:12:00:00,4,2,77.61,1057.98,1165.65,83.42,88.28,0.75,36.3,0.41,0.73,65.28,93.78,88.7,71.91,0.51,0.44,97.58,53.62,0.67,0.53,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
10MAR24:12:00:00,4,1,82.03,1412.23,1052.49,86.05,93.25,0.67,39.1,0.31,0.75,18.26,82.44,73.62,59.78,0.54,0.36,83.64,52.36,0.69,0.48,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
10MAR24:00:00:00,4,6,63.62,1327.55,1140.07,94.91,96.93,0.76,55.96,0.41,1.05,35.8,79.92,90.07,47.55,0.49,0.42,86.75,59.55,0.79,0.53,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
10MAR24:00:00:00,4,5,74.47,1268.47,1095,80.99,88.39,0.91,63.86,0.41,0.86,55.44,84.69,82.51,44.51,0.53,0.39,92.35,68.22,0.65,0.45,Warnin,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
10MAR24:00:00:00,4,4,68.54,1138.7,1127.72,83.38,87.61,0.85,43.37,0.41,0.58,53.56,87.58,88.04,55.13,0.48,0.43,90.07,38.72,0.59,0.5,Normal,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
10MAR24:00:00:00,4,3,52.53,1115.86,1310.7,85.37,89.64,0.8,47.47,0.48,0.9,64.99,84.36,84.36,34.3,0.68,0.33,76.77,77.16,0.83,0.54,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
10MAR24:00:00:00,4,2,67.96,1087.11,1211.07,88.47,99.9,0.86,50.76,0.41,0.74,61.96,76.28,83.58,49.73,0.71,0.35,89.72,55.15,0.82,0.46,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
10MAR24:00:00:00,4,1,68.89,1257.48,1064.77,83.63,96.64,0.76,48.64,0.38,0.71,49.8,92.31,83.51,47.56,0.64,0.41,93.78,48.17,0.62,0.47,Fault,1.46,1.14,2.13,485.15,0.48,0.08,0.14,0.94,0.93,0.04
19MAR24:00:00:00,4,6,75.09,1375.27,1094.14,90.72,92.37,0.65,33.77,0.31,0.92,41.14,78.26,84.79,39.19,0.48,0.43,88.87,64.89,0.79,0.56,Warnin,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
19MAR24:00:00:00,4,5,70.13,1277.88,1195.82,89.48,98.29,0.66,28.54,0.34,0.91,47.42,82.34,87.61,44.82,0.64,0.38,90.62,65.8,0.63,0.55,Warnin,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
19MAR24:00:00:00,4,4,75.46,1198.46,1114.7,77.46,85.26,0.8,71.53,0.43,0.91,61.97,89.68,91.58,31.91,0.64,0.41,86.8,71.91,0.54,0.42,Warnin,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
19MAR24:00:00:00,4,3,82.54,1057.14,1290.11,85.37,95.25,0.76,53.73,0.44,0.84,46.07,80.97,89.86,46.95,0.39,0.45,90.55,57.86,0.65,0.45,Warnin,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
19MAR24:00:00:00,4,2,73.04,1339.37,1167.93,89.65,85.05,0.81,58.58,0.39,0.78,45.9,87.92,84.58,65.58,0.71,0.27,96.57,43.65,0.66,0.4,Warnin,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
19MAR24:00:00:00,4,1,69.25,1271.79,852.56,80.24,96.92,0.71,64.78,0.44,0.68,44.8,85.25,85.84,42.6,0.63,0.39,86.09,60.39,0.73,0.44,Fault,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
18MAR24:12:00:00,4,6,66.46,1229.43,941.79,93.27,96.31,0.9,52.55,0.45,0.76,59.89,88.05,85.46,73.58,0.69,0.4,90.19,75.06,0.61,0.55,Fault,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
18MAR24:12:00:00,4,5,83.64,1302.3,1167.83,86.92,81.37,0.87,57.86,0.4,0.99,61.54,82.38,77.96,50.04,0.72,0.38,91.93,69.41,0.77,0.54,Warnin,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
18MAR24:12:00:00,4,4,61.53,1155.67,1174.27,86.24,90.63,0.96,51.95,0.41,0.82,36.36,92.02,86.53,31.58,0.62,0.31,96.75,56.2,0.78,0.46,Fault,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
18MAR24:12:00:00,4,3,69.47,1153.42,1200.54,85.15,94.96,0.85,41.96,0.4,0.8,49.6,82.55,93.43,45.59,0.45,0.39,89.91,59.74,0.74,0.49,Fault,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
18MAR24:12:00:00,4,2,80.99,1379.57,1372.93,80.94,84.78,0.73,43.4,0.35,0.77,49.5,83.33,93.56,56.89,0.68,0.43,87.47,55.18,0.8,0.57,Warnin,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
18MAR24:12:00:00,4,1,75.7,1179.77,1144.4,90.56,86.48,0.59,55.78,0.4,0.77,49.06,69.39,92.63,44.43,0.55,0.35,90.71,29.36,0.8,0.44,Warnin,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
18MAR24:00:00:00,4,6,54.83,1253.85,1145.56,81.76,98.52,0.85,63.89,0.39,0.65,40.02,86.98,85.96,76.01,0.7,0.4,101.53,42.5,0.74,0.42,Fault,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
18MAR24:00:00:00,4,5,75.92,1272.51,1096.54,84.13,82.82,0.99,51.53,0.37,0.94,52.11,88.64,80.25,47.18,0.6,0.53,85.5,63.76,0.59,0.49,Warnin,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
18MAR24:00:00:00,4,4,61.62,1231.44,1191.47,79.79,87.67,0.76,50.79,0.37,1.02,56.42,92,88.68,62.7,0.63,0.34,93.17,68.78,0.61,0.6,Normal,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
18MAR24:00:00:00,4,3,65.74,1324.56,1256.01,87.83,98.81,0.8,37.71,0.42,0.73,62.42,87.82,86.88,59.74,0.63,0.45,84.01,48.76,0.83,0.5,Fault,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
18MAR24:00:00:00,4,2,72.86,1193.91,1229.46,83.64,78.29,0.79,51.97,0.47,0.81,51.47,87.62,90.73,52.21,0.49,0.5,93.87,47.24,0.72,0.5,Warnin,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
18MAR24:00:00:00,4,1,43.12,1065.32,1268.78,87.18,86.67,0.82,41.04,0.33,0.9,64.48,86.71,82,54.88,0.61,0.41,89.09,46.18,0.68,0.54,Fault,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
17MAR24:12:00:00,4,6,55.71,1264.55,1278.96,86.7,90.11,0.69,65.87,0.41,0.96,65.62,92.69,92.88,46.82,0.57,0.38,79.22,38.46,0.78,0.48,Fault,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
17MAR24:12:00:00,4,5,62.13,1292.83,886.35,82.54,86.11,0.87,45.58,0.34,0.67,45.25,77.37,75.64,43.23,0.55,0.51,87.5,42.79,0.78,0.49,Normal,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
17MAR24:12:00:00,4,4,69.24,1416.52,1158.72,78.93,85.96,0.83,30.96,0.38,0.76,76.4,76.44,76.65,44.34,0.61,0.44,85.73,57.75,0.72,0.55,Normal,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
17MAR24:12:00:00,4,3,73.46,1137.6,1233.93,82.44,81.74,0.85,44.71,0.37,0.74,40.48,84.63,87.55,48.8,0.63,0.44,96.35,51.6,0.54,0.43,Warnin,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
17MAR24:12:00:00,4,2,57,1242.75,1147.92,84.03,93,0.76,39.12,0.4,0.71,82.38,81.02,85.48,42.65,0.38,0.37,92.13,66.76,0.8,0.51,Fault,1.32,1.15,3,504.16,0.36,0.04,0.12,0.92,1.04,0.04
